PROVINCIA,PARTIDO,LOCALIDAD,ADSL,CABLEMODEM,DIAL_UP,FIBRA_OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS
BUENOS AIRES,25 DE MAYO,25 DE MAYO,755,4600,0,2,0,742,0,727
BUENOS AIRES,25 DE MAYO,DEL VALLE,181,0,0,0,10,1,0,0
BUENOS AIRES,25 DE MAYO,GOBERNADOR UGARTE,0,0,0,0,0,0,0,181
BUENOS AIRES,25 DE MAYO,NORBERTO DE LA RIESTRA,0,782,0,496,16,0,0,185
BUENOS AIRES,25 DE MAYO,LUCAS MONTEVERDE,0,0,0,0,0,0,0,6
BUENOS AIRES,25 DE MAYO,ERNESTINA,75,0,0,0,0,0,0,0
BUENOS AIRES,25 DE MAYO,PEDERNALES,154,0,0,25,21,0,0,7
BUENOS AIRES,9 DE JULIO,12 DE OCTUBRE,0,0,0,0,0,0,0,19
BUENOS AIRES,9 DE JULIO,9 DE JULIO,4241,3553,80,6238,0,0,0,831
BUENOS AIRES,9 DE JULIO,ALFREDO DEMARCHI  (EST. FACUNDO QUIROGA),450,0,0,0,60,0,0,0
BUENOS AIRES,9 DE JULIO,DUDIGNAC,0,0,0,0,0,0,0,474
BUENOS AIRES,9 DE JULIO,MANUEL B. GONNET  (EST. FRENCH),193,0,0,2,2,0,0,0
BUENOS AIRES,9 DE JULIO,VILLA GENERAL FOURNIER  (EST. 9 DE JULIO SUD),0,0,0,118,0,0,0,42
BUENOS AIRES,9 DE JULIO,PATRICIOS,81,0,0,0,0,0,0,50
BUENOS AIRES,9 DE JULIO,MOREA,0,0,0,0,0,0,0,130
BUENOS AIRES,ADOLFO ALSINA,CARHUÉ,766,0,1,1417,1,0,0,1066
BUENOS AIRES,ADOLFO ALSINA,MAZA,0,0,0,390,0,2,0,14
BUENOS AIRES,ADOLFO ALSINA,RIVERA,0,0,0,1253,0,0,0,0
BUENOS AIRES,ADOLFO ALSINA,COLONIA SAN MIGUEL ARCÁNGEL,0,0,0,208,0,0,0,0
BUENOS AIRES,ADOLFO ALSINA,ESTEBAN AGUSTÍN GASCÓN,0,0,0,60,0,0,0,0
BUENOS AIRES,ADOLFO GONZALES CHAVES,ADOLFO GONZALES CHAVES  (EST. CHAVES),464,0,2,943,0,0,0,690
BUENOS AIRES,ADOLFO GONZALES CHAVES,DE LA GARMA,0,0,0,654,6,0,0,57
BUENOS AIRES,ADOLFO GONZALES CHAVES,JUAN E. BARRA,0,0,0,0,0,0,0,46
BUENOS AIRES,ADOLFO GONZALES CHAVES,VÁSQUEZ,0,0,0,0,0,0,0,14
BUENOS AIRES,ALBERTI,ALBERTI   (EST. ANDRÉS VACCAREZZA),335,0,6,1,0,0,0,2
BUENOS AIRES,ALBERTI,MECHITA,285,0,0,0,0,0,0,0
BUENOS AIRES,ALBERTI,CORONEL SEGUÍ,0,0,0,0,0,0,0,5
BUENOS AIRES,ALBERTI,VILLA ORTIZ  (EST. CORONEL MOM),0,0,0,0,0,0,0,24
BUENOS AIRES,ALMIRANTE BROWN,ADROGUÉ,86,9355,53,12087,91,1,0,26
BUENOS AIRES,ALMIRANTE BROWN,BURZACO,39,16766,35,12073,14,2,0,309
BUENOS AIRES,ALMIRANTE BROWN,CLAYPOLE,4,7732,3,3987,15,0,0,2
BUENOS AIRES,ALMIRANTE BROWN,DON ORIONE,0,5756,0,0,42,0,0,1
BUENOS AIRES,ALMIRANTE BROWN,GLEW,11,9209,10,12012,12,0,0,54
BUENOS AIRES,ALMIRANTE BROWN,JOSE MÁRMOL,0,7604,1,1605,4,0,0,1
BUENOS AIRES,ALMIRANTE BROWN,LONGCHAMPS,16,9478,20,8223,29,0,0,1
BUENOS AIRES,ALMIRANTE BROWN,MALVINAS ARGENTINAS,1,4921,3,787,6,0,0,1
BUENOS AIRES,ALMIRANTE BROWN,MINISTRO RIVADAVIA,3,3666,4,4309,0,0,0,1
BUENOS AIRES,ALMIRANTE BROWN,RAFAEL CALZADA,9,10941,14,10091,179,0,0,340
BUENOS AIRES,ALMIRANTE BROWN,SAN FRANCISCO SOLANO,3,4418,4,4746,128,0,0,2
BUENOS AIRES,ALMIRANTE BROWN,SAN JOSE,2,9013,1,1166,1,3,0,1
BUENOS AIRES,ARRECIFES,ARRECIFES,773,1297,12,6903,0,1,0,1325
BUENOS AIRES,ARRECIFES,TODD,0,0,0,341,0,0,0,0
BUENOS AIRES,ARRECIFES,VIÑA,50,0,0,0,0,0,0,30
BUENOS AIRES,AVELLANEDA,AVELLANEDA,903,8577,46,7442,168,8,0,79
BUENOS AIRES,AVELLANEDA,CRUCESITA,1,4834,0,3047,7,0,0,0
BUENOS AIRES,AVELLANEDA,DOCK SUD,11,630,0,1908,13,0,0,26
BUENOS AIRES,AVELLANEDA,GERLI,3,5769,0,4826,5,0,0,0
BUENOS AIRES,AVELLANEDA,PINEYRO,9,5704,1,2673,5,0,0,0
BUENOS AIRES,AVELLANEDA,SARANDÍ,703,9510,60,13779,43,1,0,1
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,15,8462,2,7525,19,0,0,600
BUENOS AIRES,AVELLANEDA,WILDE,329,12033,62,16620,12,0,0,101
BUENOS AIRES,AYACUCHO,AYACUCHO,1834,0,2,0,0,0,0,142
BUENOS AIRES,AYACUCHO,LA CONSTANCIA,0,0,0,0,0,0,0,10
BUENOS AIRES,AYACUCHO,SOLANET,0,0,0,0,0,0,0,27
BUENOS AIRES,AYACUCHO,UDAQUIOLA,0,0,0,0,0,1,0,46
BUENOS AIRES,AZUL,AZUL,1692,14974,48,78,14,2,0,1145
BUENOS AIRES,AZUL,CACHARÍ,0,0,2,0,0,0,0,521
BUENOS AIRES,AZUL,CHILLAR,0,0,0,0,0,1,0,565
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,3774,103360,388,14732,64,8,0,2764
BUENOS AIRES,BAHÍA BLANCA,CABILDO,0,193,4,210,2,0,0,66
BUENOS AIRES,BAHÍA BLANCA,GENERAL DANIEL CERRI  (EST. GENERAL CERRI),320,1670,1,2,0,0,0,15
BUENOS AIRES,BAHÍA BLANCA,INGENIERO WHITE,0,0,0,1,0,3,0,0
BUENOS AIRES,BALCARCE,BALCARCE,1347,11903,36,45,9,0,0,883
BUENOS AIRES,BALCARCE,LOS PINOS,0,0,0,0,9,0,0,30
BUENOS AIRES,BALCARCE,NAPALEOFÚ,0,0,0,15,0,0,0,107
BUENOS AIRES,BALCARCE,RAMOS OTERO,0,0,0,0,0,0,0,8
BUENOS AIRES,BALCARCE,SAN AGUSTÍN,0,0,0,0,3,0,0,72
BUENOS AIRES,BALCARCE,VILLA LAGUNA LA BRAVA,0,0,0,0,0,0,0,42
BUENOS AIRES,BARADERO,BARADERO,1010,7486,0,85,0,2,0,827
BUENOS AIRES,BARADERO,VILLA ALSINA  (EST. ALSINA),96,0,0,0,10,0,0,248
BUENOS AIRES,BARADERO,IRINEO PORTELA,0,0,0,1,0,0,0,78
BUENOS AIRES,BARADERO,SANTA COLOMA,0,0,0,0,0,0,0,55
BUENOS AIRES,BENITO JUÁREZ,BARKER,0,0,1,10,0,2,0,70
BUENOS AIRES,BENITO JUÁREZ,BENITO JUÁREZ  (EST. JUÁREZ),650,0,20,563,4,1,0,147
BUENOS AIRES,BENITO JUÁREZ,LÓPEZ,0,0,0,4,0,0,0,12
BUENOS AIRES,BENITO JUÁREZ,VILLA CACIQUE  (EST. ALFREDO FORTABAT),0,0,0,20,0,1,0,100
BUENOS AIRES,BERAZATEGUI,BERAZATEGUI,247,16915,38,29387,23,4,0,49
BUENOS AIRES,BERAZATEGUI,BERAZATEGUI OESTE,16,130,0,15656,0,0,0,0
BUENOS AIRES,BERAZATEGUI,CARLOS TOMÁS SOURIGUES,1,1429,0,1925,2,0,0,0
BUENOS AIRES,BERAZATEGUI,CENTRO AGRÍCOLA EL PATO,1348,2061,0,672,0,0,0,16
BUENOS AIRES,BERAZATEGUI,GUILLERMO E. HUDSON,40,6090,2,9754,3,0,0,0
BUENOS AIRES,BERAZATEGUI,JUAN MARÍA GUTIERREZ,94,2038,2,5607,0,0,0,90
BUENOS AIRES,BERAZATEGUI,PEREYRA,0,247,1,431,0,0,0,0
BUENOS AIRES,BERAZATEGUI,PLÁTANOS,0,1828,0,2273,1,0,0,0
BUENOS AIRES,BERAZATEGUI,RANELAGH,10,2946,13,7764,0,1,0,0
BUENOS AIRES,BERAZATEGUI,VILLA ESPAÑA,1,1112,0,2328,1,0,0,0
BUENOS AIRES,BERISSO,BERISSO,3116,14231,21,7668,6,0,0,413
BUENOS AIRES,BERISSO,VILLA NUEVA,0,0,0,132,0,0,0,250
BUENOS AIRES,BERISSO,BARRIO EL CARMEN (ESTE),0,0,0,132,0,0,0,250
BUENOS AIRES,BERISSO,VILLA ARGUELLO,0,0,0,132,0,0,0,250
BUENOS AIRES,BERISSO,VILLA PROGRESO,0,0,0,132,0,0,0,250
BUENOS AIRES,BOLÍVAR,OTROS,0,1,0,1,0,0,0,0
BUENOS AIRES,BOLÍVAR,PIROVANO,0,0,0,0,50,0,0,45
BUENOS AIRES,BOLÍVAR,SAN CARLOS DE BOLÍVAR  (EST. BOLÍVAR),727,5211,2,11,0,1,0,255
BUENOS AIRES,BOLÍVAR,URDAMPILLETA,0,0,5,2,0,0,0,71
BUENOS AIRES,BOLÍVAR,HALE,10,0,0,0,0,0,0,0
BUENOS AIRES,BOLÍVAR,JUAN F. IBARRA,0,0,0,1,0,0,0,0
BUENOS AIRES,BRAGADO,BRAGADO,500,3107,10,249,0,0,0,212
BUENOS AIRES,BRAGADO,GENERAL O'BRIEN,321,0,0,83,0,0,0,36
BUENOS AIRES,BRAGADO,IRALA,0,2,0,0,0,0,0,22
BUENOS AIRES,BRAGADO,MECHITA (EST. MECHA),10,8,0,0,0,0,0,8
BUENOS AIRES,BRAGADO,WARNES,135,0,0,0,9,0,0,7
BUENOS AIRES,BRAGADO,COMODORO PY,0,0,0,220,0,0,0,2
BUENOS AIRES,BRAGADO,OLASCOAGA,0,0,0,0,0,0,0,40
BUENOS AIRES,BRANDSEN,CORONEL BRANDSEN,1250,420,1,3393,1,0,0,1208
BUENOS AIRES,BRANDSEN,JEPPENER,815,0,0,2,0,0,0,0
BUENOS AIRES,CAMPANA,CAMPANA,808,18717,1,11565,20,3,0,44
BUENOS AIRES,CAMPANA,LOMAS DEL RÍO LUJÁN (EST. RÍO LUJÁN),0,56,0,0,0,0,0,0
BUENOS AIRES,CAMPANA,ALTO LOS CARDALES,0,0,0,253,0,0,0,41
BUENOS AIRES,CAMPANA,BARRIO LOS PIONEROS,0,0,0,0,0,0,0,60
BUENOS AIRES,CAMPANA,CHACRAS DEL RÍO LUJÁN,0,0,0,0,0,0,0,35
BUENOS AIRES,CAÑUELAS,ALEJANDRO PETIÓN,102,894,7,0,0,0,0,41
BUENOS AIRES,CAÑUELAS,BARRIO EL TALADRO,0,0,0,200,0,0,0,0
BUENOS AIRES,CAÑUELAS,CAÑUELAS,909,5206,30,2419,0,1,0,526
BUENOS AIRES,CAÑUELAS,MÁXIMO PAZ,0,2536,0,1,0,0,0,270
BUENOS AIRES,CAÑUELAS,SANTA ROSA,0,0,0,0,0,2,0,233
BUENOS AIRES,CAÑUELAS,URIBELARREA,63,0,0,686,0,0,0,141
BUENOS AIRES,CAÑUELAS,VICENTE CASARES,175,0,2,0,0,0,0,25
BUENOS AIRES,CAÑUELAS,BARRIO BELGRANO-MÁXIMO PAZ,0,0,0,0,0,0,0,48
BUENOS AIRES,CAÑUELAS,GOBERNADOR UDAONDO,0,0,0,1,0,0,0,20
BUENOS AIRES,CAPITÁN SARMIENTO,CAPITÁN SARMIENTO,144,4200,0,131,0,0,0,89
BUENOS AIRES,CAPITÁN SARMIENTO,LA LUISA,0,0,0,0,0,0,0,44
BUENOS AIRES,CARLOS CASARES,CADRET,0,0,0,0,1,0,0,48
BUENOS AIRES,CARLOS CASARES,CARLOS CASARES,1167,2,7,3056,0,0,0,2461
BUENOS AIRES,CARLOS CASARES,LA SOFÍA,0,0,0,0,0,0,0,1
BUENOS AIRES,CARLOS CASARES,MOCTEZUMA,0,0,0,0,0,0,0,161
BUENOS AIRES,CARLOS CASARES,SANTO TOMÁS,0,0,0,0,0,0,0,44
BUENOS AIRES,CARLOS CASARES,SMITH,0,0,0,0,0,0,0,190
BUENOS AIRES,CARLOS CASARES,MAURICIO HIRSCH,0,0,0,0,0,0,0,47
BUENOS AIRES,CARLOS CASARES,BELLOCQ,0,0,1,0,0,0,0,0
BUENOS AIRES,CARLOS TEJEDOR,CARLOS TEJEDOR,12,1263,1,68,0,0,0,499
BUENOS AIRES,CARLOS TEJEDOR,COLONIA SERÉ,0,0,0,50,0,0,0,77
BUENOS AIRES,CARLOS TEJEDOR,TRES ALGARROBOS  (EST. CUENCA),0,0,0,0,0,1,0,198
BUENOS AIRES,CARLOS TEJEDOR,CURARÚ,0,0,0,0,0,0,0,16
BUENOS AIRES,CARLOS TEJEDOR,TIMOTE,0,0,0,0,0,0,0,61
BUENOS AIRES,CARMEN DE ARECO,CARMEN DE ARECO,322,1750,5,8,1,0,0,1045
BUENOS AIRES,CARMEN DE ARECO,PUEBLO GOUIN,0,0,0,0,0,0,0,31
BUENOS AIRES,CARMEN DE ARECO,TRES SARGENTOS,0,0,0,0,0,0,0,107
BUENOS AIRES,CASTELLI,CASTELLI,52,1109,0,1121,0,2,0,28
BUENOS AIRES,CASTELLI,CENTRO GUERRERO,0,0,0,46,0,0,0,3
BUENOS AIRES,CASTELLI,CERRO DE LA GLORIA,0,0,0,7,0,0,0,0
BUENOS AIRES,CHACABUCO,CASTILLA,0,0,0,0,0,0,0,274
BUENOS AIRES,CHACABUCO,CHACABUCO,1334,10152,15,1924,0,0,0,130
BUENOS AIRES,CHACABUCO,O'HIGGINS,260,0,0,220,0,0,0,12
BUENOS AIRES,CHACABUCO,RAWSON,59,0,0,383,0,0,0,134
BUENOS AIRES,CHASCOMÚS,CHASCOMÚS,1847,8030,79,1166,0,1,0,0
BUENOS AIRES,CHASCOMÚS,MANUEL J. COBO  (EST. LEZAMA),98,2000,0,2,0,0,444,0
BUENOS AIRES,CHASCOMÚS,BARRIO SAN CAYETANO,0,0,0,132,0,0,0,0
BUENOS AIRES,CHIVILCOY,CHIVILCOY,2031,9012,117,4061,1,1,0,5530
BUENOS AIRES,CHIVILCOY,LA RICA,39,0,0,0,2,0,0,97
BUENOS AIRES,CHIVILCOY,MOQUEHUÁ,0,338,0,563,0,0,0,30
BUENOS AIRES,CHIVILCOY,RAMÓN BIAUS,3,0,0,0,0,0,0,77
BUENOS AIRES,CHIVILCOY,SAN SEBASTIÁN,3,0,0,0,0,0,0,49
BUENOS AIRES,CHIVILCOY,GOROSTIAGA,55,0,0,0,0,0,0,2
BUENOS AIRES,CHIVILCOY,BENITEZ,0,0,0,0,0,0,0,19
BUENOS AIRES,CHIVILCOY,EMILIO AYARZA,0,0,0,0,0,0,0,5
BUENOS AIRES,COLÓN,COLÓN,4051,1796,0,4968,0,0,0,20
BUENOS AIRES,COLÓN,SARASA,0,0,0,0,0,0,0,14
BUENOS AIRES,CORONEL DE MARINA L. ROSALES,BALNEARIO PEHUEN CO,0,0,0,0,0,1,0,0
BUENOS AIRES,CORONEL DE MARINA L. ROSALES,PUNTA ALTA  (EST ALMIRANTE SOLIER),634,21404,47,11,0,6,0,0
BUENOS AIRES,CORONEL DE MARINA L. ROSALES,VILLA GENERAL ARIAS  (EST. KILÓMETRO 638),0,0,0,165,0,0,0,0
BUENOS AIRES,CORONEL DE MARINA L. ROSALES,PAGO CHICO,0,0,0,0,0,0,0,42
BUENOS AIRES,CORONEL DE MARINA L. ROSALES,BAJO HONDO,0,0,0,25,0,0,0,53
BUENOS AIRES,CORONEL DE MARINA L. ROSALES,VILLA DEL MAR,0,0,0,101,0,0,0,0
BUENOS AIRES,CORONEL DORREGO,CORONEL DORREGO,204,1414,3,8,0,0,0,32
BUENOS AIRES,CORONEL DORREGO,EL PERDIDO  (EST. JOSÉ A. GUISASOLA),0,0,0,32,0,0,0,5
BUENOS AIRES,CORONEL DORREGO,ORIENTE,0,0,0,607,0,0,0,48
BUENOS AIRES,CORONEL DORREGO,BALNEARIO MARISOL,0,0,0,402,0,0,0,0
BUENOS AIRES,CORONEL PRINGLES,CORONEL PRINGLES  (EST. PRINGLES),555,2056,3,5,0,0,0,171
BUENOS AIRES,CORONEL PRINGLES,INDIO RICO,0,0,1,24,0,0,0,3
BUENOS AIRES,CORONEL SUÁREZ,CORONEL SUÁREZ,691,2932,84,1612,0,0,0,785
BUENOS AIRES,CORONEL SUÁREZ,HUANGUELÉN,0,0,1,1630,0,0,0,536
BUENOS AIRES,CORONEL SUÁREZ,PASMAN,0,0,0,0,0,0,0,71
BUENOS AIRES,CORONEL SUÁREZ,SAN JOSÉ,0,62,0,795,0,0,0,0
BUENOS AIRES,CORONEL SUÁREZ,SANTA MARÍA,0,26,0,516,0,0,0,0
BUENOS AIRES,CORONEL SUÁREZ,SANTA TRINIDAD,0,78,0,648,0,0,0,0
BUENOS AIRES,CORONEL SUÁREZ,VILLA LA ARCADIA,0,104,0,127,0,0,0,0
BUENOS AIRES,DAIREAUX,DAIREAUX,226,0,0,0,194,50,0,339
BUENOS AIRES,DAIREAUX,SALAZAR,0,0,0,0,0,0,0,79
BUENOS AIRES,DOLORES,DOLORES,1045,10677,1,531,0,0,325,0
BUENOS AIRES,DOLORES,SEVIGNE,0,0,0,0,0,0,0,1
BUENOS AIRES,ENSENADA,ENSENADA,1196,11744,16,2926,13,0,0,2092
BUENOS AIRES,ENSENADA,VILLA CATELA,0,0,0,0,0,0,0,7
BUENOS AIRES,ESCOBAR,BELEN DE ESCOBAR,1415,16859,21,12302,388,1,0,99
BUENOS AIRES,ESCOBAR,EL CAZADOR,0,972,0,2588,0,0,0,0
BUENOS AIRES,ESCOBAR,GARÍN,3400,10274,3,4786,8,1,0,11
BUENOS AIRES,ESCOBAR,INGENIERO MASCHWITZ,306,4280,3,4082,7,0,0,300
BUENOS AIRES,ESCOBAR,LOMA VERDE,0,0,0,1373,0,0,0,0
BUENOS AIRES,ESCOBAR,MAQUINISTA F. SAVIO (ESTE),185,5034,0,131,2,0,0,14
BUENOS AIRES,ESCOBAR,MATHEU,700,2723,2,64,3,1,0,58
BUENOS AIRES,ESTEBAN ECHEVERRÍA,9 DE ABRIL,54,7100,6,12,4,0,0,153
BUENOS AIRES,ESTEBAN ECHEVERRÍA,CANNING,2,4017,0,1173,7,0,0,60
BUENOS AIRES,ESTEBAN ECHEVERRÍA,EL JAGÜEL,0,5826,0,4,18,1,0,89
BUENOS AIRES,ESTEBAN ECHEVERRÍA,LUIS GUILLÓN,3,7670,2,1809,20,0,0,77
BUENOS AIRES,ESTEBAN ECHEVERRÍA,MONTE GRANDE,60,27615,57,28466,102,3,0,662
BUENOS AIRES,ESTEBAN ECHEVERRÍA,ZONA AEROPUERTO INTERNACIONAL EZEIZA,1,0,0,0,0,0,0,341
BUENOS AIRES,EXALTACIÓN DE LA CRUZ,ARROYO DE LA CRUZ,0,0,0,0,0,0,0,164
BUENOS AIRES,EXALTACIÓN DE LA CRUZ,CAPILLA DEL SEÑOR  (EST. CAPILLA),294,0,5,100,0,0,0,0
BUENOS AIRES,EXALTACIÓN DE LA CRUZ,LOS CARDALES,0,7649,2,146,0,2,0,31
BUENOS AIRES,EXALTACIÓN DE LA CRUZ,PARADA ORLANDO,0,0,0,0,0,0,0,5
BUENOS AIRES,EXALTACIÓN DE LA CRUZ,PARADA ROBLES - PAVÓN,1140,0,0,1917,0,0,0,164
BUENOS AIRES,EXALTACIÓN DE LA CRUZ,EL REMANSO,397,0,0,335,0,0,0,43
BUENOS AIRES,EZEIZA,AEROPUERTO INTERNACIONAL EZEIZA,61,0,2,7,0,1,0,0
BUENOS AIRES,EZEIZA,CANNING,58,1895,1,1255,18,0,0,79
BUENOS AIRES,EZEIZA,CARLOS SPEGAZZINI,23,4726,2,1979,2,1,0,2
BUENOS AIRES,EZEIZA,JOSÉ MARIA EZEIZA,33,12948,13,13653,75,2,0,91
BUENOS AIRES,EZEIZA,LA UNIÓN,0,8420,1,836,1,2,0,0
BUENOS AIRES,EZEIZA,OTROS,3,1,0,5,0,0,0,0
BUENOS AIRES,EZEIZA,TRISTÁN SUAREZ,34,10030,5,5319,5,0,0,3
BUENOS AIRES,FLORENCIO VARELA,BOSQUES,0,6917,3,6427,17,0,0,266
BUENOS AIRES,FLORENCIO VARELA,ESTANISLAO SEVERO ZEBALLOS,3,2289,4,4541,0,0,0,0
BUENOS AIRES,FLORENCIO VARELA,FLORENCIO VARELA,314,16290,28,31866,330,2,0,810
BUENOS AIRES,FLORENCIO VARELA,GOBERNADOR JULIO A. COSTA,0,7005,5,2805,1,0,0,0
BUENOS AIRES,FLORENCIO VARELA,INGENIERO JUAN ALLAN,424,5318,0,2071,5,0,0,0
BUENOS AIRES,FLORENCIO VARELA,LA CAPILLA,0,0,0,3,0,0,0,0
BUENOS AIRES,FLORENCIO VARELA,LA ROTONDA,30,0,0,42,0,0,0,0
BUENOS AIRES,FLORENCIO VARELA,VILLA BROWN,0,514,0,316,0,0,0,0
BUENOS AIRES,FLORENCIO VARELA,VILLA SAN LUIS,0,891,0,312,0,0,0,0
BUENOS AIRES,FLORENCIO VARELA,VILLA SANTA ROSA,3,3339,1,373,0,0,0,0
BUENOS AIRES,FLORENCIO VARELA,VILLA VATTEONE,4,3860,0,3984,1,0,0,0
BUENOS AIRES,FLORENTINO AMEGHINO,BLAQUIER,0,0,0,0,0,1,0,5
BUENOS AIRES,FLORENTINO AMEGHINO,FLORENTINO AMEGHINO,49,0,0,330,0,0,0,0
BUENOS AIRES,FLORENTINO AMEGHINO,PORVENIR,0,0,0,0,0,0,0,2
BUENOS AIRES,GENERAL ALVARADO,COMANDANTE NICANOR OTAMENDI,0,0,3,930,0,1,0,32
BUENOS AIRES,GENERAL ALVARADO,MAR DEL SUR,0,0,1,0,0,0,0,142
BUENOS AIRES,GENERAL ALVARADO,MECHONGUÉ,256,0,0,0,0,0,0,3
BUENOS AIRES,GENERAL ALVARADO,MIRAMAR,4318,1587,71,3530,2,2,0,960
BUENOS AIRES,GENERAL ALVARADO,CENTINELA DEL MAR,0,0,0,0,0,0,0,1
BUENOS AIRES,GENERAL ARENALES,ARRIBEÑOS,218,401,1,291,16,0,0,274
BUENOS AIRES,GENERAL ARENALES,ASCENSIÓN,1200,395,0,0,250,0,0,140
BUENOS AIRES,GENERAL ARENALES,FERRÉ,0,152,0,391,0,0,0,383
BUENOS AIRES,GENERAL ARENALES,GENERAL ARENALES,0,863,1,439,0,0,0,367
BUENOS AIRES,GENERAL ARENALES,LA ANGELITA,26,0,0,0,2,0,0,73
BUENOS AIRES,GENERAL ARENALES,LA TRINIDAD,0,15,0,2,0,0,0,114
BUENOS AIRES,GENERAL BELGRANO,GENERAL BELGRANO,433,1916,5,2,0,1,0,884
BUENOS AIRES,GENERAL BELGRANO,GORCHS,0,0,0,0,0,1,0,44
BUENOS AIRES,GENERAL GUIDO,GENERAL GUIDO,0,0,1,302,0,0,0,228
BUENOS AIRES,GENERAL GUIDO,LABARDEN,0,0,0,0,0,0,0,72
BUENOS AIRES,GENERAL JUAN MADARIAGA,GENERAL JUAN MADARIAGA,352,486,8,6473,0,1,0,0
BUENOS AIRES,GENERAL LA MADRID,GENERAL LA MADRID,1948,0,70,1149,0,0,0,265
BUENOS AIRES,GENERAL LA MADRID,LAS MARTINETAS,0,0,0,0,0,0,0,16
BUENOS AIRES,GENERAL LAS HERAS,GENERAL LAS HERAS  (EST. LAS HERAS),156,2222,3,0,1,0,0,1
BUENOS AIRES,GENERAL LAS HERAS,LOZANO,0,0,0,0,0,1,0,0
BUENOS AIRES,GENERAL LAS HERAS,VILLARS,0,270,1,1,0,0,0,0
BUENOS AIRES,GENERAL LAVALLE,GENERAL LAVALLE,0,358,0,4,0,1,0,69
BUENOS AIRES,GENERAL LAVALLE,OTROS,0,0,0,1,0,0,0,0
BUENOS AIRES,GENERAL LAVALLE,PAVÓN,0,0,0,201,22,0,0,3
BUENOS AIRES,GENERAL LAVALLE,CHACRAS DE SAN CLEMENTE,0,0,0,0,0,0,0,1
BUENOS AIRES,GENERAL PAZ,LOMA VERDE,0,0,0,0,0,0,0,205
BUENOS AIRES,GENERAL PAZ,RANCHOS,1202,0,10,976,0,0,0,1552
BUENOS AIRES,GENERAL PAZ,VILLANUEVA  (AP. RÍO SALADO),0,0,0,0,0,0,0,166
BUENOS AIRES,GENERAL PINTO,COLONIA SAN RICARDO  (EST. IRIARTE),244,0,0,5,0,0,0,21
BUENOS AIRES,GENERAL PINTO,GENERAL PINTO,0,0,3,0,0,1,0,0
BUENOS AIRES,GENERAL PINTO,GERMANIA  (EST. MAYOR JOSÉ ORELLANO),1112,0,0,0,0,0,0,0
BUENOS AIRES,GENERAL PINTO,VILLA FRANCIA  (EST. CORONEL GRANADA),0,0,0,332,0,2,0,0
BUENOS AIRES,GENERAL PUEYRREDÓN,BARRIO COLINAS VERDES,0,0,0,0,0,0,0,55
BUENOS AIRES,GENERAL PUEYRREDÓN,BARRIO EL BOQUERÓN,0,0,0,0,0,0,0,99
BUENOS AIRES,GENERAL PUEYRREDÓN,BARRIO EL CASAL,0,0,0,0,0,0,0,94
BUENOS AIRES,GENERAL PUEYRREDÓN,BARRIO EL COYUNCO,0,0,0,25,0,0,0,87
BUENOS AIRES,GENERAL PUEYRREDÓN,BARRIO LA GLORIA,0,0,0,0,0,0,0,350
BUENOS AIRES,GENERAL PUEYRREDÓN,BARRIO SANTA PAULA,0,0,0,127,0,0,0,97
BUENOS AIRES,GENERAL PUEYRREDÓN,BATÁN,1313,0,0,1514,0,1,0,607
BUENOS AIRES,GENERAL PUEYRREDÓN,CHAPADMALAL,0,0,0,2946,0,1,0,479
BUENOS AIRES,GENERAL PUEYRREDÓN,ESTACIÓN CHAPADMALAL,246,0,0,93,0,0,0,208
BUENOS AIRES,GENERAL PUEYRREDÓN,MAR DEL PLATA,9494,115206,512,149753,35,6,0,1460
BUENOS AIRES,GENERAL PUEYRREDÓN,OTROS,0,0,0,151,0,0,0,0
BUENOS AIRES,GENERAL PUEYRREDÓN,SIERRA DE LOS PADRES,358,0,0,644,434,0,0,222
BUENOS AIRES,GENERAL PUEYRREDÓN,CAMET,542,0,0,1788,0,0,0,361
BUENOS AIRES,GENERAL PUEYRREDÓN,EL MARQUESADO,0,0,0,0,0,0,0,8
BUENOS AIRES,GENERAL RODRÍGUEZ,GENERAL RODRÍGUEZ,666,13030,20,8685,6075,1,0,504
BUENOS AIRES,GENERAL RODRÍGUEZ,BARRIO RUTA 24 KILÓMETRO 10,0,0,0,2,0,0,0,0
BUENOS AIRES,GENERAL SAN MARTÍN,BARRIO PARQUE GENERAL SAN MARTIN,0,0,3,3454,0,0,0,2
BUENOS AIRES,GENERAL SAN MARTÍN,BILLINGHURST,0,993,0,3538,0,0,0,0
BUENOS AIRES,GENERAL SAN MARTÍN,CIUDAD DEL LIBERTADOR GENERAL SAN MARTIN,275,28504,5,6383,114,4,0,4
BUENOS AIRES,GENERAL SAN MARTÍN,OTROS,11,0,0,0,0,0,0,0
BUENOS AIRES,GENERAL SAN MARTÍN,VA MA IRENE DE LOS REMEDIOS DE ESCALADA,0,97,0,0,10,0,0,0
BUENOS AIRES,GENERAL SAN MARTÍN,VILLA AYACUCHO,0,157,0,440,0,0,0,0
BUENOS AIRES,GENERAL SAN MARTÍN,VILLA BALLESTER,111,22320,1,9007,153,0,0,347
BUENOS AIRES,GENERAL SAN MARTÍN,VILLA BERNARDO MONTEAGUDO,0,544,0,1055,17,0,0,0
